target,model,seed,train_size,rmse,mae,r2,best_params,file
A2a,randomforest_gnn_filtered,2137,full,1.0031099509419543,0.8068168921515383,0.3451907027837786,"{'max_depth': None, 'n_estimators': 300}",randomforest_gnn_filtered_seed-2137_size-full.txt
A2a,randomforest_gnn_filtered,42,0.0029,1.20335046736207,0.9895740740740744,0.007767267541993861,"{'max_depth': None, 'n_estimators': 300}",randomforest_gnn_filtered_seed-42_size-0.0029.txt
A2a,randomforest_gnn_filtered,42,0.0057,1.2520982240500858,1.0306359078590792,-0.0742517921885244,"{'max_depth': None, 'n_estimators': 100}",randomforest_gnn_filtered_seed-42_size-0.0057.txt
A2a,randomforest_gnn_filtered,42,0.0143,1.1674587511561045,0.9589459462511293,0.06607419013347626,"{'max_depth': None, 'n_estimators': 300}",randomforest_gnn_filtered_seed-42_size-0.0143.txt
A2a,randomforest_gnn_filtered,42,0.0286,1.0691887775169444,0.8702089589516925,0.21668206369471332,"{'max_depth': 10, 'n_estimators': 100}",randomforest_gnn_filtered_seed-42_size-0.0286.txt
A2a,randomforest_gnn_filtered,42,0.1428,1.063502115410047,0.8517418043726072,0.22499232397176971,"{'max_depth': None, 'n_estimators': 300}",randomforest_gnn_filtered_seed-42_size-0.1428.txt
A2a,randomforest_gnn_filtered,42,full,0.9764228665253085,0.7787401004520295,0.34671126315011036,"{'max_depth': None, 'n_estimators': 300}",randomforest_gnn_filtered_seed-42_size-full.txt
A2a,svm_gnn_filtered,123,0.0029,1.1987340156212045,0.9641823404255317,0.0145823741251896,"{'C': 0.1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-0.0029.txt
A2a,svm_gnn_filtered,123,0.0057,1.1856798923966703,0.972240363968279,0.0342601954220395,"{'C': 1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-0.0057.txt
A2a,svm_gnn_filtered,123,0.0143,1.102273060540757,0.8842214170615726,0.1612805940816353,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-0.0143.txt
A2a,svm_gnn_filtered,123,0.0286,1.0965843716610781,0.8710530267302314,0.1014831624171525,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-0.0286.txt
