target,model,seed,train_size,accuracy,precision,recall,f1,roc_auc,best_params,file
BACE1,xgboost,123,0.01796,0.6820640865584686,0.5193687230989957,0.45764854614412137,0.48655913978494625,0.6825821195647059,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",classification_xgboost_seed-123_size-0.01796.txt
BACE1,randomforest,123,0.01796,0.7024552642530171,0.5833333333333334,0.336283185840708,0.42662389735364875,0.700629444777318,"{'max_depth': 10, 'n_estimators': 500}",classification_randomforest_seed-123_size-0.01796.txt
BACE1,svm,123,0.01796,0.686641697877653,0.5276162790697675,0.4589127686472819,0.4908722109533469,0.6862751864179212,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-123_size-0.01796.txt
BACE1,linear,123,0.01796,0.6895547232625884,0.5342465753424658,0.44374209860935526,0.48480662983425415,0.6910960150326407,{},classification_linear_seed-123_size-0.01796.txt
BACE1,mlp,123,0.01796,0.6699958385351644,0.49877750611246946,0.515802781289507,0.507147296457427,0.6862202884184043,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0001}",classification_mlp_seed-123_size-0.01796.txt
BACE1,xgboost,123,0.00898,0.636287973366625,0.45654450261780105,0.5512010113780025,0.49942726231386025,0.6795929234910109,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300}",classification_xgboost_seed-123_size-0.00898.txt
BACE1,randomforest,123,0.00898,0.704119850187266,0.588495575221239,0.336283185840708,0.42799678197908286,0.7219859429750952,"{'max_depth': 5, 'n_estimators': 500}",classification_randomforest_seed-123_size-0.00898.txt
BACE1,svm,123,0.00898,0.6504369538077404,0.47412882787750793,0.5676359039190898,0.5166858457997698,0.690897205848676,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-123_size-0.00898.txt
BACE1,linear,123,0.00898,0.6795672076570953,0.5134443021766966,0.506953223767383,0.510178117048346,0.6799650535020219,{},classification_linear_seed-123_size-0.00898.txt
BACE1,mlp,123,0.00898,0.6754057428214731,0.5065868263473053,0.5347661188369153,0.5202952029520295,0.6984543076107449,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",classification_mlp_seed-123_size-0.00898.txt
BACE1,xgboost,123,0.003592,0.6038285476487724,0.42981691368788144,0.6232616940581542,0.5087719298245614,0.66053116167304,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300}",classification_xgboost_seed-123_size-0.003592.txt
BACE1,randomforest,123,0.003592,0.6371202663337495,0.4603330068560235,0.5941845764854614,0.5187637969094923,0.682951896804309,"{'max_depth': None, 'n_estimators': 100}",classification_randomforest_seed-123_size-0.003592.txt
BACE1,svm,123,0.003592,0.6462754889721182,0.47245564892623715,0.6396965865992414,0.5435016111707841,0.6940871717491757,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-123_size-0.003592.txt
BACE1,linear,123,0.003592,0.6496046608406159,0.4758293838862559,0.6346396965865992,0.5438786565547129,0.6993236566459519,{},classification_linear_seed-123_size-0.003592.txt
BACE1,mlp,123,0.003592,0.616729088639201,0.444633730834753,0.6599241466498104,0.5312977099236641,0.6788694462830918,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",classification_mlp_seed-123_size-0.003592.txt
BACE1,xgboost,123,0.001796,0.6708281315022888,0.0,0.0,0.0,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-123_size-0.001796.txt
BACE1,randomforest,123,0.001796,0.6724927174365377,1.0,0.0050568900126422255,0.010062893081761006,0.6365540682554671,"{'max_depth': None, 'n_estimators': 300}",classification_randomforest_seed-123_size-0.001796.txt
BACE1,svm,123,0.001796,0.6933000416146483,0.5457627118644067,0.40707964601769914,0.4663287472845764,0.3673311415960574,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-123_size-0.001796.txt
BACE1,linear,123,0.001796,0.7012068248023304,0.5728542914171657,0.36283185840707965,0.44427244582043346,0.6313591489868967,{},classification_linear_seed-123_size-0.001796.txt
BACE1,mlp,123,0.001796,0.640033291718685,0.46358267716535434,0.595448798988622,0.521306032097399,0.6852846696552092,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}",classification_mlp_seed-123_size-0.001796.txt
BACE1,xgboost,2137,0.089799,0.7658193618171985,0.687374749498998,0.5532258064516129,0.613047363717605,0.8141453843932911,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",classification_xgboost_seed-2137_size-0.089799.txt
BACE1,randomforest,2137,0.089799,0.775013520822066,0.7417061611374408,0.5048387096774194,0.6007677543186181,0.8288249035407753,"{'max_depth': 20, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.089799.txt
BACE1,svm,2137,0.089799,0.7604110329908058,0.6780684104627767,0.5435483870967742,0.603401969561325,0.8023806399118087,"{'C': 10, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.089799.txt
BACE1,linear,2137,0.089799,0.693347755543537,0.5418641390205371,0.5532258064516129,0.547486033519553,0.7143678311766712,{},classification_linear_seed-2137_size-0.089799.txt
BACE1,mlp,2137,0.089799,0.7166035694970254,0.5571428571428572,0.7548387096774194,0.6410958904109589,0.7785374944224258,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",classification_mlp_seed-2137_size-0.089799.txt
BACE1,xgboost,2137,0.01796,0.7376960519199567,0.6626506024096386,0.4435483870967742,0.5314009661835749,0.7712341531273788,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",classification_xgboost_seed-2137_size-0.01796.txt
BACE1,randomforest,2137,0.01796,0.7317468902109249,0.6581632653061225,0.4161290322580645,0.5098814229249012,0.7775558413606657,"{'max_depth': 5, 'n_estimators': 100}",classification_randomforest_seed-2137_size-0.01796.txt
BACE1,svm,2137,0.01796,0.7474310438074635,0.6539235412474849,0.5241935483870968,0.5819158460161146,0.7798249297881834,"{'C': 10, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.01796.txt
BACE1,linear,2137,0.01796,0.7452677122769065,0.6487025948103793,0.5241935483870968,0.5798394290811775,0.7760531772487467,{},classification_linear_seed-2137_size-0.01796.txt
BACE1,mlp,2137,0.01796,0.7458085451595458,0.646484375,0.5338709677419354,0.5848056537102474,0.7655030315756319,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.01796.txt
BACE1,xgboost,2137,0.00898,0.6987560843699296,0.5887323943661972,0.3370967741935484,0.4287179487179487,0.7234520591091629,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300}",classification_xgboost_seed-2137_size-0.00898.txt
BACE1,randomforest,2137,0.00898,0.7203893996755003,0.7440758293838863,0.2532258064516129,0.3778580024067389,0.7809246961862515,"{'max_depth': 5, 'n_estimators': 100}",classification_randomforest_seed-2137_size-0.00898.txt
BACE1,svm,2137,0.00898,0.7122769064359114,0.5808823529411765,0.5096774193548387,0.5429553264604811,0.7431284285676789,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.00898.txt
BACE1,linear,2137,0.00898,0.7166035694970254,0.6142857142857143,0.4161290322580645,0.49615384615384617,0.7390495813538412,{},classification_linear_seed-2137_size-0.00898.txt
BACE1,mlp,2137,0.00898,0.6928069226608978,0.5607476635514018,0.3870967741935484,0.4580152671755725,0.7043583821097665,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.00898.txt
BACE1,xgboost,2137,0.003592,0.7057869118442401,0.5733590733590733,0.4790322580645161,0.5219683655536028,0.7058676080737026,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-2137_size-0.003592.txt
BACE1,randomforest,2137,0.003592,0.7230935640886966,0.6317073170731707,0.41774193548387095,0.5029126213592233,0.7537586288354027,"{'max_depth': None, 'n_estimators': 100}",classification_randomforest_seed-2137_size-0.003592.txt
BACE1,svm,2137,0.003592,0.6636019469983775,0.4986559139784946,0.5983870967741935,0.5439882697947214,0.7033498254547363,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.003592.txt
BACE1,linear,2137,0.003592,0.672796106003245,0.5131348511383538,0.47258064516129034,0.4920235096557515,0.6701881939158508,{},classification_linear_seed-2137_size-0.003592.txt
BACE1,mlp,2137,0.003592,0.5494862087614927,0.41660140955364133,0.8580645161290322,0.5608856088560885,0.7462820546471036,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.003592.txt
BACE1,xgboost,2137,0.001796,0.6646836127636561,0.0,0.0,0.0,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-2137_size-0.001796.txt
BACE1,randomforest,2137,0.001796,0.6879394267171444,0.6869565217391305,0.12741935483870967,0.21496598639455783,0.74228523058348,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.001796.txt
BACE1,svm,2137,0.001796,0.7149810708491077,0.6253369272237197,0.3741935483870968,0.4682139253279516,0.7594372555710124,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-2137_size-0.001796.txt
BACE1,linear,2137,0.001796,0.6949702541914549,0.6573033707865169,0.18870967741935485,0.2932330827067669,0.7135987821202657,{},classification_linear_seed-2137_size-0.001796.txt
BACE1,mlp,2137,0.001796,0.7020010816657652,0.5896103896103896,0.36612903225806454,0.45174129353233833,0.6886965537153207,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",classification_mlp_seed-2137_size-0.001796.txt
