target,model,seed,train_size,accuracy,precision,recall,f1,roc_auc,best_params,file
TYK2,xgboost,2137,0.2,0.8442,0.8322,0.8087,0.8203,0.9136,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",xgboost_seed-2137_size-0.2.txt
TYK2,mlp,2137,0.4,0.8604,0.8384,0.8457,0.842,0.9268,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",mlp_seed-2137_size-0.4.txt
TYK2,randomforest,2137,0.4,0.87,0.8733,0.8239,0.8479,0.9389,"{'max_depth': None, 'n_estimators': 300}",randomforest_seed-2137_size-0.4.txt
TYK2,svm,2137,0.4,0.8805,0.8698,0.8565,0.8631,0.9359,"{'C': 10, 'kernel': 'rbf'}",svm_seed-2137_size-0.4.txt
TYK2,xgboost,2137,0.4,0.8576,0.8359,0.8413,0.8386,0.9273,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300}",xgboost_seed-2137_size-0.4.txt
TYK2,mlp,2137,0.6,0.8642,0.8326,0.8652,0.8486,0.9292,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0001}",mlp_seed-2137_size-0.6.txt
TYK2,randomforest,2137,0.6,0.8728,0.8759,0.8283,0.8514,0.9367,"{'max_depth': None, 'n_estimators': 300}",randomforest_seed-2137_size-0.6.txt
TYK2,svm,2137,0.6,0.8652,0.8862,0.7957,0.8385,0.931,"{'C': 1, 'kernel': 'rbf'}",svm_seed-2137_size-0.6.txt
TYK2,xgboost,2137,0.6,0.8681,0.861,0.8348,0.8477,0.9326,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",xgboost_seed-2137_size-0.6.txt
TYK2,mlp,2137,0.8,0.8767,0.8559,0.8652,0.8605,0.9339,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",mlp_seed-2137_size-0.8.txt
TYK2,randomforest,2137,0.8,0.8786,0.881,0.837,0.8584,0.9403,"{'max_depth': None, 'n_estimators': 300}",randomforest_seed-2137_size-0.8.txt
TYK2,svm,2137,0.8,0.8901,0.8791,0.8696,0.8743,0.9452,"{'C': 10, 'kernel': 'rbf'}",svm_seed-2137_size-0.8.txt
TYK2,xgboost,2137,0.8,0.8834,0.8789,0.8522,0.8653,0.9421,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300}",xgboost_seed-2137_size-0.8.txt
TYK2,mlp,2137,full,0.8834,0.8772,0.8543,0.8656,0.9425,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",mlp_seed-2137_size-full.txt
TYK2,randomforest,2137,full,0.8872,0.8869,0.8522,0.8692,0.9482,"{'max_depth': None, 'n_estimators': 300}",randomforest_seed-2137_size-full.txt
TYK2,svm,2137,full,0.8929,0.8884,0.8652,0.8767,0.9549,"{'C': 10, 'kernel': 'rbf'}",svm_seed-2137_size-full.txt
TYK2,xgboost,2137,full,0.8824,0.8787,0.85,0.8641,0.9452,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300}",xgboost_seed-2137_size-full.txt
