target,model,seed,train_size,accuracy,precision,recall,f1,roc_auc,best_params,file
BACE1,linear,42,0.001796,0.6845637583892618,0.711864406779661,0.0614934114202049,0.1132075471698113,0.5821195743486296,{},classification_linear_seed-42_size-0.001796.txt
BACE1,linear,42,0.003592,0.6975071907957814,0.7280701754385965,0.1215226939970717,0.2082810539523212,0.7084150361753573,{},classification_linear_seed-42_size-0.003592.txt
BACE1,linear,42,0.00898,0.7061361457334612,0.6548672566371682,0.2166910688140556,0.3256325632563256,0.7189425712941,{},classification_linear_seed-42_size-0.00898.txt
BACE1,linear,42,0.01796,0.7301054650047939,0.6276595744680851,0.431918008784773,0.5117085862966175,0.7457320592038187,{},classification_linear_seed-42_size-0.01796.txt
BACE1,linear,42,0.089799,0.7516778523489933,0.6455026455026455,0.5358711566617862,0.5856,0.7970610978983542,{},classification_linear_seed-42_size-0.089799.txt
BACE1,linear,123,0.001796,0.6803995006242197,0.8285714285714286,0.0366624525916561,0.0702179176755447,0.5230152020403234,{},classification_linear_seed-123_size-0.001796.txt
BACE1,linear,123,0.003592,0.6229712858926342,0.4023769100169779,0.2996207332490518,0.3434782608695652,0.5782637644969931,{},classification_linear_seed-123_size-0.003592.txt
BACE1,linear,123,0.00898,0.686641697877653,0.5316666666666666,0.4032869785082174,0.4586628324946082,0.6865783018009681,{},classification_linear_seed-123_size-0.00898.txt
BACE1,linear,123,0.01796,0.6787349146899708,0.5174311926605505,0.3565107458912768,0.4221556886227545,0.6585846354615981,{},classification_linear_seed-123_size-0.01796.txt
BACE1,linear,123,0.089799,0.731585518102372,0.5873205741626795,0.6207332490518331,0.6035648432698217,0.7722760396896852,{},classification_linear_seed-123_size-0.089799.txt
BACE1,linear,2137,0.001796,0.6571119524067063,0.2083333333333333,0.0080645161290322,0.015527950310559,0.6460707630121525,{},classification_linear_seed-2137_size-0.001796.txt
BACE1,linear,2137,0.003592,0.6879394267171444,0.5678233438485805,0.2903225806451613,0.384204909284952,0.6877253996167878,{},classification_linear_seed-2137_size-0.003592.txt
BACE1,linear,2137,0.00898,0.7122769064359114,0.6466666666666666,0.3129032258064516,0.4217391304347826,0.6953574896978924,{},classification_linear_seed-2137_size-0.00898.txt
BACE1,linear,2137,0.01796,0.7376960519199567,0.6415094339622641,0.4935483870967742,0.5578851412944393,0.7759790283209533,{},classification_linear_seed-2137_size-0.01796.txt
BACE1,linear,2137,0.089799,0.7598702001081665,0.6588447653429603,0.5887096774193549,0.6218057921635435,0.8176664741856742,{},classification_linear_seed-2137_size-0.089799.txt
BACE1,mlp,42,0.001796,0.551294343240652,0.3702564102564102,0.5285505124450952,0.4354644149577804,0.5492518124203626,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.001796.txt
BACE1,mlp,42,0.003592,0.6399808245445829,0.4620535714285714,0.6061493411420205,0.5243825205826472,0.6805851088808859,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.003592.txt
BACE1,mlp,42,0.00898,0.7128475551294343,0.6590909090909091,0.2547584187408492,0.3674762407602956,0.6711950651657346,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.00898.txt
BACE1,mlp,42,0.01796,0.7291466922339406,0.6204081632653061,0.445095168374817,0.5183290707587382,0.7126915864248228,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.01796.txt
BACE1,mlp,42,0.089799,0.7459252157238735,0.629881154499151,0.5431918008784773,0.5833333333333334,0.7691424671458044,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.089799.txt
BACE1,mlp,123,0.001796,0.6350395339159384,0.4048672566371681,0.2313527180783817,0.2944489139179405,0.5182324098966977,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",classification_mlp_seed-123_size-0.001796.txt
BACE1,mlp,123,0.003592,0.4789846025801082,0.3449899125756557,0.6485461441213654,0.4503950834064969,0.5612406791039393,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-123_size-0.003592.txt
BACE1,mlp,123,0.00898,0.6658343736995422,0.4931192660550458,0.5436156763590392,0.5171377029464823,0.669220730739429,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.01}",classification_mlp_seed-123_size-0.00898.txt
BACE1,mlp,123,0.01796,0.680815647107782,0.5172413793103449,0.4551201011378002,0.484196368527236,0.6579968347381993,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",classification_mlp_seed-123_size-0.01796.txt
BACE1,mlp,123,0.089799,0.7245110278818144,0.583011583011583,0.572692793931732,0.5778061224489796,0.7634029544534825,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.0001}",classification_mlp_seed-123_size-0.089799.txt
BACE1,mlp,2137,0.001796,0.646295294753921,0.470383275261324,0.4354838709677419,0.4522613065326633,0.5980347253208745,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.001796.txt
BACE1,mlp,2137,0.003592,0.5987020010816657,0.4380081300813008,0.6951612903225807,0.5374064837905237,0.6578289456416179,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.003592.txt
BACE1,mlp,2137,0.00898,0.6895619253650622,0.5424354243542435,0.4741935483870967,0.5060240963855421,0.6512802173285388,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.00898.txt
BACE1,mlp,2137,0.01796,0.7290427257977286,0.6211812627291242,0.4919354838709677,0.549054905490549,0.7442498490774035,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",classification_mlp_seed-2137_size-0.01796.txt
BACE1,mlp,2137,0.089799,0.7495943753380205,0.6236220472440945,0.6387096774193548,0.6310756972111554,0.7962157799417308,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.089799.txt
BACE1,randomforest,42,0.001796,0.677372962607862,0.8125,0.0190336749633967,0.0371959942775393,0.6081644749955388,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.001796.txt
BACE1,randomforest,42,0.003592,0.6740172579098753,0.5483870967741935,0.0248901903367496,0.0476190476190476,0.7185439275177955,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.003592.txt
BACE1,randomforest,42,0.00898,0.6936720997123682,0.7894736842105263,0.0878477306002928,0.1581027667984189,0.7472640201033343,"{'max_depth': 10, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.00898.txt
BACE1,randomforest,42,0.01796,0.7262703739213806,0.6513513513513514,0.3528550512445095,0.4577397910731244,0.737654826668225,"{'max_depth': 10, 'n_estimators': 100}",classification_randomforest_seed-42_size-0.01796.txt
BACE1,randomforest,42,0.089799,0.7674976030680729,0.6948818897637795,0.5168374816983895,0.5927791771620488,0.8156966508704939,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.089799.txt
BACE1,randomforest,123,0.001796,0.680815647107782,1.0,0.0303413400758533,0.0588957055214723,0.5553105187704103,"{'max_depth': None, 'n_estimators': 300}",classification_randomforest_seed-123_size-0.001796.txt
BACE1,randomforest,123,0.003592,0.6558468580940491,0.4415584415584415,0.1719342604298356,0.2474977252047315,0.5481910324902046,"{'max_depth': None, 'n_estimators': 100}",classification_randomforest_seed-123_size-0.003592.txt
BACE1,randomforest,123,0.00898,0.690803162713275,0.5930232558139535,0.1934260429835651,0.2917063870352717,0.6875303899640183,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-123_size-0.00898.txt
BACE1,randomforest,123,0.01796,0.6895547232625884,0.572347266881029,0.225031605562579,0.323049001814882,0.6912344364171368,"{'max_depth': None, 'n_estimators': 300}",classification_randomforest_seed-123_size-0.01796.txt
BACE1,randomforest,123,0.089799,0.7449022055763629,0.6666666666666666,0.450063211125158,0.5373584905660377,0.7989937196688552,"{'max_depth': 20, 'n_estimators': 500}",classification_randomforest_seed-123_size-0.089799.txt
BACE1,randomforest,2137,0.001796,0.6592752839372634,0.25,0.0080645161290322,0.015625,0.6549345127168692,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.001796.txt
BACE1,randomforest,2137,0.003592,0.6560302866414278,0.4183673469387755,0.0661290322580645,0.1142061281337047,0.6933246279429905,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.003592.txt
BACE1,randomforest,2137,0.00898,0.7101135749053542,0.7121212121212122,0.2274193548387096,0.3447432762836185,0.6868690779285546,"{'max_depth': 10, 'n_estimators': 300}",classification_randomforest_seed-2137_size-0.00898.txt
BACE1,randomforest,2137,0.01796,0.738236884802596,0.6827956989247311,0.4096774193548387,0.5120967741935484,0.7837489172944171,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.01796.txt
BACE1,randomforest,2137,0.089799,0.7652785289345592,0.7257281553398058,0.482258064516129,0.5794573643410853,0.8206586787054778,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.089799.txt
BACE1,svm,42,0.001796,0.6907957813998082,0.6759259259259259,0.1068814055636896,0.1845764854614412,0.4178522492588042,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-42_size-0.001796.txt
BACE1,svm,42,0.003592,0.700862895493768,0.5954692556634305,0.2693997071742313,0.3709677419354839,0.6965016399704044,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-42_size-0.003592.txt
BACE1,svm,42,0.00898,0.7027804410354745,0.5858310626702997,0.3147877013177159,0.4095238095238095,0.7100643987105648,"{'C': 1, 'kernel': 'linear'}",classification_svm_seed-42_size-0.00898.txt
BACE1,svm,42,0.01796,0.7348993288590604,0.6190476190476191,0.4948755490483162,0.5500406834825061,0.7513475098852177,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-42_size-0.01796.txt
BACE1,svm,42,0.089799,0.7392138063279002,0.615257048092869,0.5431918008784773,0.5769828926905132,0.7774049333732672,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-42_size-0.089799.txt
BACE1,svm,123,0.001796,0.6816479400749064,0.6585365853658537,0.06826801517067,0.1237113402061855,0.4569431068503292,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-123_size-0.001796.txt
BACE1,svm,123,0.003592,0.6292134831460674,0.4264705882352941,0.3666245259165613,0.3942895989123045,0.4097367091943169,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-123_size-0.003592.txt
BACE1,svm,123,0.00898,0.6695796920516022,0.4980184940554821,0.4766118836915297,0.4870801033591731,0.6739333318693866,"{'C': 0.1, 'kernel': 'linear'}",classification_svm_seed-123_size-0.00898.txt
