target,model,seed,train_size,accuracy,precision,recall,f1,roc_auc,best_params,file
BACE1,linear,123,0.003592,0.630461922596754,0.4291970802919708,0.37168141592920356,0.3983739837398374,0.6069962010584333,{},classification_linear_seed-123_size-0.003592.txt
BACE1,mlp,123,0.003592,0.5368289637952559,0.35625,0.504424778761062,0.4175824175824176,0.5493101674232134,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.01}",classification_mlp_seed-123_size-0.003592.txt
BACE1,xgboost,123,0.001796,0.6708281315022888,0.0,0.0,0.0,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-123_size-0.001796.txt
BACE1,randomforest,123,0.001796,0.657511444028298,0.2948717948717949,0.029077117572692796,0.05293440736478711,0.5793723119586666,"{'max_depth': None, 'n_estimators': 100}",classification_randomforest_seed-123_size-0.001796.txt
BACE1,svm,123,0.001796,0.6117353308364545,0.3463203463203463,0.202275600505689,0.2553870710295291,0.43269975813509925,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-123_size-0.001796.txt
BACE1,linear,123,0.001796,0.6600083229296713,0.22916666666666666,0.01390644753476612,0.026221692491060787,0.5036593437963692,{},classification_linear_seed-123_size-0.001796.txt
BACE1,mlp,123,0.001796,0.6674989596337911,0.47183098591549294,0.08470290771175727,0.14362272240085744,0.527904653154439,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0001}",classification_mlp_seed-123_size-0.001796.txt
BACE1,xgboost,2137,0.089799,0.7398593834505138,0.6514161220043573,0.482258064516129,0.5542168674698795,0.7747244022152813,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",classification_xgboost_seed-2137_size-0.089799.txt
BACE1,randomforest,2137,0.089799,0.7409410492157923,0.7142857142857143,0.3790322580645161,0.4952581664910432,0.7771535998320166,"{'max_depth': 10, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.089799.txt
BACE1,svm,2137,0.089799,0.7128177393185505,0.5745393634840871,0.5532258064516129,0.5636811832374692,0.7486469461140712,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.089799.txt
BACE1,linear,2137,0.089799,0.6608977825851812,0.4948301329394387,0.5403225806451613,0.5165767154973014,0.6814824536077062,{},classification_linear_seed-2137_size-0.089799.txt
BACE1,mlp,2137,0.089799,0.6960519199567333,0.5392953929539296,0.6419354838709678,0.5861561119293078,0.7247211212892727,"{'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.089799.txt
BACE1,xgboost,2137,0.01796,0.6992969172525689,0.5711111111111111,0.41451612903225804,0.4803738317757009,0.7061274574135805,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300}",classification_xgboost_seed-2137_size-0.01796.txt
BACE1,randomforest,2137,0.01796,0.7111952406706328,0.6442953020134228,0.3096774193548387,0.41830065359477125,0.7294515604084096,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.01796.txt
BACE1,svm,2137,0.01796,0.7036235803136831,0.558252427184466,0.5564516129032258,0.5573505654281099,0.7370337804141841,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-2137_size-0.01796.txt
BACE1,linear,2137,0.01796,0.7144402379664684,0.5809859154929577,0.532258064516129,0.5555555555555556,0.7233286962912413,{},classification_linear_seed-2137_size-0.01796.txt
BACE1,mlp,2137,0.01796,0.7090319091400757,0.569023569023569,0.5451612903225806,0.556836902800659,0.7135922202682485,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}",classification_mlp_seed-2137_size-0.01796.txt
BACE1,xgboost,2137,0.00898,0.6938885884261763,0.6007462686567164,0.25967741935483873,0.36261261261261263,0.6502231029685819,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300}",classification_xgboost_seed-2137_size-0.00898.txt
BACE1,randomforest,2137,0.00898,0.6917252568956193,0.7155172413793104,0.1338709677419355,0.22554347826086957,0.6250524948161369,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.00898.txt
BACE1,svm,2137,0.00898,0.6890210924824229,0.550561797752809,0.3951612903225806,0.460093896713615,0.6725032153074884,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.00898.txt
BACE1,linear,2137,0.00898,0.6722552731206057,0.5170731707317073,0.3419354838709677,0.4116504854368932,0.6436573138402584,{},classification_linear_seed-2137_size-0.00898.txt
BACE1,mlp,2137,0.00898,0.6771227690643591,0.5239085239085239,0.4064516129032258,0.45776566757493187,0.655039502349143,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001}",classification_mlp_seed-2137_size-0.00898.txt
BACE1,xgboost,2137,0.003592,0.6625202812330989,0.4951923076923077,0.33225806451612905,0.39768339768339767,0.6294003779626762,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300}",classification_xgboost_seed-2137_size-0.003592.txt
BACE1,randomforest,2137,0.003592,0.6690102758247701,0.5085470085470085,0.38387096774193546,0.4375,0.6623277513845507,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-2137_size-0.003592.txt
BACE1,svm,2137,0.003592,0.6603569497025419,0.4927797833935018,0.4403225806451613,0.46507666098807493,0.6776837974749993,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.003592.txt
BACE1,linear,2137,0.003592,0.670632774472688,0.513317191283293,0.3419354838709677,0.41045498547918685,0.6482650463266753,{},classification_linear_seed-2137_size-0.003592.txt
BACE1,mlp,2137,0.003592,0.6506219578150352,0.4723404255319149,0.3580645161290323,0.4073394495412844,0.6160830992939448,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}",classification_mlp_seed-2137_size-0.003592.txt
BACE1,xgboost,2137,0.001796,0.6646836127636561,0.0,0.0,0.0,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-2137_size-0.001796.txt
BACE1,randomforest,2137,0.001796,0.6646836127636561,0.5,0.0032258064516129032,0.00641025641025641,0.6062153862306098,"{'max_depth': None, 'n_estimators': 300}",classification_randomforest_seed-2137_size-0.001796.txt
