"timestamp","feature","model","task","seed","size","status","seconds","output_file"
"2026-06-01 22:49:27","fingerprint","randomforest","regression","42","10","ok","31.5","results/downstream_regression/TYK2/regression_randomforest_seed-42_size-0.001676.txt"
"2026-06-01 22:52:47","fingerprint","randomforest","regression","42","20","ok","30.8","results/downstream_regression/TYK2/regression_randomforest_seed-42_size-0.003351.txt"
"2026-06-01 22:55:19","fingerprint","randomforest","regression","42","50","ok","19.1","results/downstream_regression/TYK2/regression_randomforest_seed-42_size-0.008378.txt"
"2026-06-01 23:03:24","fingerprint","randomforest","regression","42","100","ok","36.7","results/downstream_regression/TYK2/regression_randomforest_seed-42_size-0.016756.txt"
"2026-06-01 23:14:35","fingerprint","randomforest","regression","42","500","ok","41.8","results/downstream_regression/TYK2/regression_randomforest_seed-42_size-0.08378.txt"
"2026-06-01 23:34:28","fingerprint","randomforest","regression","123","10","ok","27.3","results/downstream_regression/TYK2/regression_randomforest_seed-123_size-0.001676.txt"
"2026-06-01 23:37:50","fingerprint","randomforest","regression","123","20","ok","26.5","results/downstream_regression/TYK2/regression_randomforest_seed-123_size-0.003351.txt"
"2026-06-01 23:42:44","fingerprint","randomforest","regression","123","50","ok","7.7","results/downstream_regression/TYK2/regression_randomforest_seed-123_size-0.008378.txt"
"2026-06-01 23:49:29","fingerprint","randomforest","regression","123","100","ok","14.6","results/downstream_regression/TYK2/regression_randomforest_seed-123_size-0.016756.txt"
"2026-06-01 23:59:21","fingerprint","randomforest","regression","123","500","ok","73.8","results/downstream_regression/TYK2/regression_randomforest_seed-123_size-0.08378.txt"
"2026-06-02 00:17:27","fingerprint","randomforest","regression","2137","10","ok","13.1","results/downstream_regression/TYK2/regression_randomforest_seed-2137_size-0.001676.txt"
"2026-06-02 00:23:08","fingerprint","randomforest","regression","2137","20","ok","12.9","results/downstream_regression/TYK2/regression_randomforest_seed-2137_size-0.003351.txt"
"2026-06-02 00:26:30","fingerprint","randomforest","regression","2137","50","ok","39.0","results/downstream_regression/TYK2/regression_randomforest_seed-2137_size-0.008378.txt"
"2026-06-02 00:33:29","fingerprint","randomforest","regression","2137","100","ok","12.7","results/downstream_regression/TYK2/regression_randomforest_seed-2137_size-0.016756.txt"
"2026-06-02 00:47:05","fingerprint","randomforest","regression","2137","500","ok","70.1","results/downstream_regression/TYK2/regression_randomforest_seed-2137_size-0.08378.txt"
"2026-06-01 22:49:35","fingerprint","svm","classification","42","10","ok","4.4","results/downstream_classification/TYK2/classification_svm_seed-42_size-0.001676.txt"
"2026-06-01 22:52:55","fingerprint","svm","classification","42","20","ok","6.4","results/downstream_classification/TYK2/classification_svm_seed-42_size-0.003351.txt"
"2026-06-01 22:55:30","fingerprint","svm","classification","42","50","ok","8.7","results/downstream_classification/TYK2/classification_svm_seed-42_size-0.008378.txt"
"2026-06-01 23:03:38","fingerprint","svm","classification","42","100","ok","8.3","results/downstream_classification/TYK2/classification_svm_seed-42_size-0.016756.txt"
"2026-06-01 23:15:04","fingerprint","svm","classification","42","500","ok","22.1","results/downstream_classification/TYK2/classification_svm_seed-42_size-0.08378.txt"
"2026-06-01 23:34:35","fingerprint","svm","classification","123","10","ok","5.2","results/downstream_classification/TYK2/classification_svm_seed-123_size-0.001676.txt"
"2026-06-01 23:37:57","fingerprint","svm","classification","123","20","ok","5.4","results/downstream_classification/TYK2/classification_svm_seed-123_size-0.003351.txt"
"2026-06-01 23:42:57","fingerprint","svm","classification","123","50","ok","10.7","results/downstream_classification/TYK2/classification_svm_seed-123_size-0.008378.txt"
"2026-06-01 23:49:45","fingerprint","svm","classification","123","100","ok","10.3","results/downstream_classification/TYK2/classification_svm_seed-123_size-0.016756.txt"
"2026-06-01 23:59:50","fingerprint","svm","classification","123","500","ok","22.8","results/downstream_classification/TYK2/classification_svm_seed-123_size-0.08378.txt"
"2026-06-02 00:17:40","fingerprint","svm","classification","2137","10","ok","10.1","results/downstream_classification/TYK2/classification_svm_seed-2137_size-0.001676.txt"
"2026-06-02 00:23:21","fingerprint","svm","classification","2137","20","ok","10.1","results/downstream_classification/TYK2/classification_svm_seed-2137_size-0.003351.txt"
"2026-06-02 00:26:41","fingerprint","svm","classification","2137","50","ok","9.4","results/downstream_classification/TYK2/classification_svm_seed-2137_size-0.008378.txt"
"2026-06-02 00:33:49","fingerprint","svm","classification","2137","100","ok","12.0","results/downstream_classification/TYK2/classification_svm_seed-2137_size-0.016756.txt"
"2026-06-02 00:47:36","fingerprint","svm","classification","2137","500","ok","24.6","results/downstream_classification/TYK2/classification_svm_seed-2137_size-0.08378.txt"
"2026-06-01 22:49:37","fingerprint","svm","regression","42","10","ok","1.8","results/downstream_regression/TYK2/regression_svm_seed-42_size-0.001676.txt"
"2026-06-01 22:52:57","fingerprint","svm","regression","42","20","ok","1.8","results/downstream_regression/TYK2/regression_svm_seed-42_size-0.003351.txt"
"2026-06-01 22:55:32","fingerprint","svm","regression","42","50","ok","2.1","results/downstream_regression/TYK2/regression_svm_seed-42_size-0.008378.txt"
"2026-06-01 23:03:40","fingerprint","svm","regression","42","100","ok","2.6","results/downstream_regression/TYK2/regression_svm_seed-42_size-0.016756.txt"
"2026-06-01 23:15:11","fingerprint","svm","regression","42","500","ok","6.7","results/downstream_regression/TYK2/regression_svm_seed-42_size-0.08378.txt"
"2026-06-01 23:34:38","fingerprint","svm","regression","123","10","ok","2.2","results/downstream_regression/TYK2/regression_svm_seed-123_size-0.001676.txt"
"2026-06-01 23:37:59","fingerprint","svm","regression","123","20","ok","2.3","results/downstream_regression/TYK2/regression_svm_seed-123_size-0.003351.txt"
"2026-06-01 23:43:00","fingerprint","svm","regression","123","50","ok","2.6","results/downstream_regression/TYK2/regression_svm_seed-123_size-0.008378.txt"
"2026-06-01 23:49:48","fingerprint","svm","regression","123","100","ok","3.2","results/downstream_regression/TYK2/regression_svm_seed-123_size-0.016756.txt"
"2026-06-01 23:59:58","fingerprint","svm","regression","123","500","ok","7.9","results/downstream_regression/TYK2/regression_svm_seed-123_size-0.08378.txt"
"2026-06-02 00:17:42","fingerprint","svm","regression","2137","10","ok","2.1","results/downstream_regression/TYK2/regression_svm_seed-2137_size-0.001676.txt"
"2026-06-02 00:23:23","fingerprint","svm","regression","2137","20","ok","2.2","results/downstream_regression/TYK2/regression_svm_seed-2137_size-0.003351.txt"
"2026-06-02 00:26:44","fingerprint","svm","regression","2137","50","ok","3.1","results/downstream_regression/TYK2/regression_svm_seed-2137_size-0.008378.txt"
"2026-06-02 00:33:52","fingerprint","svm","regression","2137","100","ok","2.9","results/downstream_regression/TYK2/regression_svm_seed-2137_size-0.016756.txt"
"2026-06-02 00:47:43","fingerprint","svm","regression","2137","500","ok","7.2","results/downstream_regression/TYK2/regression_svm_seed-2137_size-0.08378.txt"
"2026-06-01 22:49:29","fingerprint","xgboost","classification","42","10","ok","1.9","results/downstream_classification/TYK2/classification_xgboost_seed-42_size-0.001676.txt"
"2026-06-01 22:52:47","fingerprint","xgboost","classification","42","20","ok","0.6","results/downstream_classification/TYK2/classification_xgboost_seed-42_size-0.003351.txt"
"2026-06-01 22:55:20","fingerprint","xgboost","classification","42","50","ok","0.6","results/downstream_classification/TYK2/classification_xgboost_seed-42_size-0.008378.txt"
"2026-06-01 23:03:27","fingerprint","xgboost","classification","42","100","ok","2.8","results/downstream_classification/TYK2/classification_xgboost_seed-42_size-0.016756.txt"
"2026-06-01 23:14:38","fingerprint","xgboost","classification","42","500","ok","2.3","results/downstream_classification/TYK2/classification_xgboost_seed-42_size-0.08378.txt"
"2026-06-01 23:34:29","fingerprint","xgboost","classification","123","10","ok","1.6","results/downstream_classification/TYK2/classification_xgboost_seed-123_size-0.001676.txt"
"2026-06-01 23:37:51","fingerprint","xgboost","classification","123","20","ok","1.0","results/downstream_classification/TYK2/classification_xgboost_seed-123_size-0.003351.txt"
"2026-06-01 23:42:45","fingerprint","xgboost","classification","123","50","ok","1.3","results/downstream_classification/TYK2/classification_xgboost_seed-123_size-0.008378.txt"
"2026-06-01 23:49:32","fingerprint","xgboost","classification","123","100","ok","3.0","results/downstream_classification/TYK2/classification_xgboost_seed-123_size-0.016756.txt"
"2026-06-01 23:59:24","fingerprint","xgboost","classification","123","500","ok","3.7","results/downstream_classification/TYK2/classification_xgboost_seed-123_size-0.08378.txt"
"2026-06-02 00:17:29","fingerprint","xgboost","classification","2137","10","ok","1.7","results/downstream_classification/TYK2/classification_xgboost_seed-2137_size-0.001676.txt"
"2026-06-02 00:23:09","fingerprint","xgboost","classification","2137","20","ok","1.7","results/downstream_classification/TYK2/classification_xgboost_seed-2137_size-0.003351.txt"
"2026-06-02 00:26:30","fingerprint","xgboost","classification","2137","50","ok","0.6","results/downstream_classification/TYK2/classification_xgboost_seed-2137_size-0.008378.txt"
"2026-06-02 00:33:34","fingerprint","xgboost","classification","2137","100","ok","4.9","results/downstream_classification/TYK2/classification_xgboost_seed-2137_size-0.016756.txt"
"2026-06-02 00:47:08","fingerprint","xgboost","classification","2137","500","ok","3.3","results/downstream_classification/TYK2/classification_xgboost_seed-2137_size-0.08378.txt"
"2026-06-01 22:49:30","fingerprint","xgboost","regression","42","10","ok","1.1","results/downstream_regression/TYK2/regression_xgboost_seed-42_size-0.001676.txt"
"2026-06-01 22:52:48","fingerprint","xgboost","regression","42","20","ok","1.1","results/downstream_regression/TYK2/regression_xgboost_seed-42_size-0.003351.txt"
"2026-06-01 22:55:22","fingerprint","xgboost","regression","42","50","ok","1.6","results/downstream_regression/TYK2/regression_xgboost_seed-42_size-0.008378.txt"
"2026-06-01 23:03:29","fingerprint","xgboost","regression","42","100","ok","2.3","results/downstream_regression/TYK2/regression_xgboost_seed-42_size-0.016756.txt"
"2026-06-01 23:14:42","fingerprint","xgboost","regression","42","500","ok","4.0","results/downstream_regression/TYK2/regression_xgboost_seed-42_size-0.08378.txt"
"2026-06-01 23:34:30","fingerprint","xgboost","regression","123","10","ok","0.9","results/downstream_regression/TYK2/regression_xgboost_seed-123_size-0.001676.txt"
"2026-06-01 23:37:52","fingerprint","xgboost","regression","123","20","ok","1.1","results/downstream_regression/TYK2/regression_xgboost_seed-123_size-0.003351.txt"
"2026-06-01 23:42:47","fingerprint","xgboost","regression","123","50","ok","1.4","results/downstream_regression/TYK2/regression_xgboost_seed-123_size-0.008378.txt"
"2026-06-01 23:49:35","fingerprint","xgboost","regression","123","100","ok","3.0","results/downstream_regression/TYK2/regression_xgboost_seed-123_size-0.016756.txt"
"2026-06-01 23:59:27","fingerprint","xgboost","regression","123","500","ok","2.8","results/downstream_regression/TYK2/regression_xgboost_seed-123_size-0.08378.txt"
"2026-06-02 00:17:30","fingerprint","xgboost","regression","2137","10","ok","0.9","results/downstream_regression/TYK2/regression_xgboost_seed-2137_size-0.001676.txt"
"2026-06-02 00:23:11","fingerprint","xgboost","regression","2137","20","ok","1.6","results/downstream_regression/TYK2/regression_xgboost_seed-2137_size-0.003351.txt"
"2026-06-02 00:26:31","fingerprint","xgboost","regression","2137","50","ok","1.1","results/downstream_regression/TYK2/regression_xgboost_seed-2137_size-0.008378.txt"
"2026-06-02 00:33:37","fingerprint","xgboost","regression","2137","100","ok","3.0","results/downstream_regression/TYK2/regression_xgboost_seed-2137_size-0.016756.txt"
"2026-06-02 00:47:11","fingerprint","xgboost","regression","2137","500","ok","3.0","results/downstream_regression/TYK2/regression_xgboost_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:31","gnn","mlp","classification","42","10","ok","24.0","results/downstream_classification_gnn/TYK2/classification_mlp_seed-42_size-0.001676.txt"
"2026-06-02 01:01:14","gnn","mlp","classification","42","20","ok","10.3","results/downstream_classification_gnn/TYK2/classification_mlp_seed-42_size-0.003351.txt"
"2026-06-02 01:02:14","gnn","mlp","classification","42","50","ok","8.3","results/downstream_classification_gnn/TYK2/classification_mlp_seed-42_size-0.008378.txt"
"2026-06-02 01:03:38","gnn","mlp","classification","42","100","ok","15.4","results/downstream_classification_gnn/TYK2/classification_mlp_seed-42_size-0.016756.txt"
"2026-06-02 01:38:54","gnn","mlp","classification","42","500","ok","38.7","results/downstream_classification_gnn/TYK2/classification_mlp_seed-42_size-0.08378.txt"
"2026-06-02 01:41:47","gnn","mlp","classification","123","10","ok","8.5","results/downstream_classification_gnn/TYK2/classification_mlp_seed-123_size-0.001676.txt"
"2026-06-02 01:43:18","gnn","mlp","classification","123","20","ok","11.7","results/downstream_classification_gnn/TYK2/classification_mlp_seed-123_size-0.003351.txt"
"2026-06-02 01:44:51","gnn","mlp","classification","123","50","ok","10.6","results/downstream_classification_gnn/TYK2/classification_mlp_seed-123_size-0.008378.txt"
"2026-06-02 01:46:24","gnn","mlp","classification","123","100","ok","11.6","results/downstream_classification_gnn/TYK2/classification_mlp_seed-123_size-0.016756.txt"
"2026-06-02 02:40:40","gnn","mlp","classification","123","500","ok","18.3","results/downstream_classification_gnn/TYK2/classification_mlp_seed-123_size-0.08378.txt"
"2026-06-02 02:41:24","gnn","mlp","classification","2137","10","ok","4.4","results/downstream_classification_gnn/TYK2/classification_mlp_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:54","gnn","mlp","classification","2137","20","ok","5.2","results/downstream_classification_gnn/TYK2/classification_mlp_seed-2137_size-0.003351.txt"
"2026-06-02 02:43:02","gnn","mlp","classification","2137","50","ok","11.1","results/downstream_classification_gnn/TYK2/classification_mlp_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:42","gnn","mlp","classification","2137","100","ok","6.9","results/downstream_classification_gnn/TYK2/classification_mlp_seed-2137_size-0.016756.txt"
"2026-06-02 03:38:22","gnn","mlp","classification","2137","500","ok","27.4","results/downstream_classification_gnn/TYK2/classification_mlp_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:42","gnn","mlp","regression","42","10","ok","11.6","results/downstream_regression_gnn/TYK2/regression_mlp_seed-42_size-0.001676.txt"
"2026-06-02 01:01:17","gnn","mlp","regression","42","20","ok","3.3","results/downstream_regression_gnn/TYK2/regression_mlp_seed-42_size-0.003351.txt"
"2026-06-02 01:02:25","gnn","mlp","regression","42","50","ok","10.9","results/downstream_regression_gnn/TYK2/regression_mlp_seed-42_size-0.008378.txt"
"2026-06-02 01:03:51","gnn","mlp","regression","42","100","ok","12.5","results/downstream_regression_gnn/TYK2/regression_mlp_seed-42_size-0.016756.txt"
"2026-06-02 01:39:34","gnn","mlp","regression","42","500","ok","40.0","results/downstream_regression_gnn/TYK2/regression_mlp_seed-42_size-0.08378.txt"
"2026-06-02 01:41:56","gnn","mlp","regression","123","10","ok","9.0","results/downstream_regression_gnn/TYK2/regression_mlp_seed-123_size-0.001676.txt"
"2026-06-02 01:43:27","gnn","mlp","regression","123","20","ok","9.3","results/downstream_regression_gnn/TYK2/regression_mlp_seed-123_size-0.003351.txt"
"2026-06-02 01:45:02","gnn","mlp","regression","123","50","ok","11.8","results/downstream_regression_gnn/TYK2/regression_mlp_seed-123_size-0.008378.txt"
"2026-06-02 01:46:42","gnn","mlp","regression","123","100","ok","17.7","results/downstream_regression_gnn/TYK2/regression_mlp_seed-123_size-0.016756.txt"
"2026-06-02 02:40:55","gnn","mlp","regression","123","500","ok","15.2","results/downstream_regression_gnn/TYK2/regression_mlp_seed-123_size-0.08378.txt"
"2026-06-02 02:41:30","gnn","mlp","regression","2137","10","ok","5.9","results/downstream_regression_gnn/TYK2/regression_mlp_seed-2137_size-0.001676.txt"
"2026-06-02 02:42:01","gnn","mlp","regression","2137","20","ok","7.5","results/downstream_regression_gnn/TYK2/regression_mlp_seed-2137_size-0.003351.txt"
"2026-06-02 02:43:10","gnn","mlp","regression","2137","50","ok","8.1","results/downstream_regression_gnn/TYK2/regression_mlp_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:56","gnn","mlp","regression","2137","100","ok","14.1","results/downstream_regression_gnn/TYK2/regression_mlp_seed-2137_size-0.016756.txt"
"2026-06-02 03:38:44","gnn","mlp","regression","2137","500","ok","22.2","results/downstream_regression_gnn/TYK2/regression_mlp_seed-2137_size-0.08378.txt"
"2026-06-02 00:59:22","gnn","randomforest","classification","42","10","ok","4.3","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-42_size-0.001676.txt"
"2026-06-02 01:00:44","gnn","randomforest","classification","42","20","ok","1.8","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-42_size-0.003351.txt"
"2026-06-02 01:01:22","gnn","randomforest","classification","42","50","ok","4.3","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-42_size-0.008378.txt"
"2026-06-02 01:02:30","gnn","randomforest","classification","42","100","ok","4.7","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-42_size-0.016756.txt"
"2026-06-02 01:03:59","gnn","randomforest","classification","42","500","ok","7.6","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-42_size-0.08378.txt"
"2026-06-02 01:39:40","gnn","randomforest","classification","123","10","ok","2.7","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-123_size-0.001676.txt"
"2026-06-02 01:41:58","gnn","randomforest","classification","123","20","ok","1.8","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-123_size-0.003351.txt"
"2026-06-02 01:43:32","gnn","randomforest","classification","123","50","ok","4.5","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-123_size-0.008378.txt"
"2026-06-02 01:45:04","gnn","randomforest","classification","123","100","ok","2.0","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-123_size-0.016756.txt"
"2026-06-02 01:46:50","gnn","randomforest","classification","123","500","ok","7.9","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-123_size-0.08378.txt"
"2026-06-02 02:41:02","gnn","randomforest","classification","2137","10","ok","4.9","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:32","gnn","randomforest","classification","2137","20","ok","1.5","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:05","gnn","randomforest","classification","2137","50","ok","3.5","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:13","gnn","randomforest","classification","2137","100","ok","3.7","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-2137_size-0.016756.txt"
"2026-06-02 02:44:02","gnn","randomforest","classification","2137","500","ok","5.6","results/downstream_classification_gnn/TYK2/classification_randomforest_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:03","gnn","randomforest","regression","42","10","ok","40.5","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-42_size-0.001676.txt"
"2026-06-02 01:01:00","gnn","randomforest","regression","42","20","ok","16.2","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-42_size-0.003351.txt"
"2026-06-02 01:02:02","gnn","randomforest","regression","42","50","ok","39.9","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-42_size-0.008378.txt"
"2026-06-02 01:03:14","gnn","randomforest","regression","42","100","ok","43.7","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-42_size-0.016756.txt"
"2026-06-02 01:05:39","gnn","randomforest","regression","42","500","ok","100.1","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-42_size-0.08378.txt"
"2026-06-02 01:40:33","gnn","randomforest","regression","123","10","ok","53.3","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-123_size-0.001676.txt"
"2026-06-02 01:42:50","gnn","randomforest","regression","123","20","ok","52.2","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-123_size-0.003351.txt"
"2026-06-02 01:44:26","gnn","randomforest","regression","123","50","ok","54.5","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-123_size-0.008378.txt"
"2026-06-02 01:46:03","gnn","randomforest","regression","123","100","ok","58.5","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-123_size-0.016756.txt"
"2026-06-02 01:47:35","gnn","randomforest","regression","123","500","ok","44.4","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-123_size-0.08378.txt"
"2026-06-02 02:41:17","gnn","randomforest","regression","2137","10","ok","14.6","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:46","gnn","randomforest","regression","2137","20","ok","14.2","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:46","gnn","randomforest","regression","2137","50","ok","40.6","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:27","gnn","randomforest","regression","2137","100","ok","13.2","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-2137_size-0.016756.txt"
"2026-06-02 02:45:25","gnn","randomforest","regression","2137","500","ok","82.8","results/downstream_regression_gnn/TYK2/regression_randomforest_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:06","gnn","svm","classification","42","10","ok","0.8","results/downstream_classification_gnn/TYK2/classification_svm_seed-42_size-0.001676.txt"
"2026-06-02 01:01:03","gnn","svm","classification","42","20","ok","1.0","results/downstream_classification_gnn/TYK2/classification_svm_seed-42_size-0.003351.txt"
"2026-06-02 01:02:05","gnn","svm","classification","42","50","ok","0.8","results/downstream_classification_gnn/TYK2/classification_svm_seed-42_size-0.008378.txt"
"2026-06-02 01:03:22","gnn","svm","classification","42","100","ok","1.2","results/downstream_classification_gnn/TYK2/classification_svm_seed-42_size-0.016756.txt"
"2026-06-02 01:06:23","gnn","svm","classification","42","500","ok","2.3","results/downstream_classification_gnn/TYK2/classification_svm_seed-42_size-0.08378.txt"
"2026-06-02 01:40:36","gnn","svm","classification","123","10","ok","1.0","results/downstream_classification_gnn/TYK2/classification_svm_seed-123_size-0.001676.txt"
"2026-06-02 01:43:06","gnn","svm","classification","123","20","ok","6.9","results/downstream_classification_gnn/TYK2/classification_svm_seed-123_size-0.003351.txt"
"2026-06-02 01:44:39","gnn","svm","classification","123","50","ok","9.9","results/downstream_classification_gnn/TYK2/classification_svm_seed-123_size-0.008378.txt"
"2026-06-02 01:46:12","gnn","svm","classification","123","100","ok","1.2","results/downstream_classification_gnn/TYK2/classification_svm_seed-123_size-0.016756.txt"
"2026-06-02 01:48:18","gnn","svm","classification","123","500","ok","2.6","results/downstream_classification_gnn/TYK2/classification_svm_seed-123_size-0.08378.txt"
"2026-06-02 02:41:19","gnn","svm","classification","2137","10","ok","0.9","results/downstream_classification_gnn/TYK2/classification_svm_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:48","gnn","svm","classification","2137","20","ok","1.1","results/downstream_classification_gnn/TYK2/classification_svm_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:50","gnn","svm","classification","2137","50","ok","1.2","results/downstream_classification_gnn/TYK2/classification_svm_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:34","gnn","svm","classification","2137","100","ok","1.4","results/downstream_classification_gnn/TYK2/classification_svm_seed-2137_size-0.016756.txt"
"2026-06-02 02:45:57","gnn","svm","classification","2137","500","ok","2.1","results/downstream_classification_gnn/TYK2/classification_svm_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:07","gnn","svm","regression","42","10","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-42_size-0.001676.txt"
"2026-06-02 01:01:04","gnn","svm","regression","42","20","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-42_size-0.003351.txt"
"2026-06-02 01:02:06","gnn","svm","regression","42","50","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-42_size-0.008378.txt"
"2026-06-02 01:03:23","gnn","svm","regression","42","100","ok","0.5","results/downstream_regression_gnn/TYK2/regression_svm_seed-42_size-0.016756.txt"
"2026-06-02 01:38:15","gnn","svm","regression","42","500","ok","1912.7","results/downstream_regression_gnn/TYK2/regression_svm_seed-42_size-0.08378.txt"
"2026-06-02 01:41:39","gnn","svm","regression","123","10","ok","62.6","results/downstream_regression_gnn/TYK2/regression_svm_seed-123_size-0.001676.txt"
"2026-06-02 01:43:06","gnn","svm","regression","123","20","ok","0.5","results/downstream_regression_gnn/TYK2/regression_svm_seed-123_size-0.003351.txt"
"2026-06-02 01:44:40","gnn","svm","regression","123","50","ok","0.5","results/downstream_regression_gnn/TYK2/regression_svm_seed-123_size-0.008378.txt"
"2026-06-02 01:46:12","gnn","svm","regression","123","100","ok","0.6","results/downstream_regression_gnn/TYK2/regression_svm_seed-123_size-0.016756.txt"
"2026-06-02 02:40:22","gnn","svm","regression","123","500","ok","3124.1","results/downstream_regression_gnn/TYK2/regression_svm_seed-123_size-0.08378.txt"
"2026-06-02 02:41:20","gnn","svm","regression","2137","10","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:49","gnn","svm","regression","2137","20","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:50","gnn","svm","regression","2137","50","ok","0.4","results/downstream_regression_gnn/TYK2/regression_svm_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:35","gnn","svm","regression","2137","100","ok","0.5","results/downstream_regression_gnn/TYK2/regression_svm_seed-2137_size-0.016756.txt"
"2026-06-02 03:37:54","gnn","svm","regression","2137","500","ok","3116.7","results/downstream_regression_gnn/TYK2/regression_svm_seed-2137_size-0.08378.txt"
"2026-06-02 01:00:05","gnn","xgboost","classification","42","10","ok","1.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-42_size-0.001676.txt"
"2026-06-02 01:01:02","gnn","xgboost","classification","42","20","ok","1.2","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-42_size-0.003351.txt"
"2026-06-02 01:02:03","gnn","xgboost","classification","42","50","ok","0.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-42_size-0.008378.txt"
"2026-06-02 01:03:15","gnn","xgboost","classification","42","100","ok","1.8","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-42_size-0.016756.txt"
"2026-06-02 01:05:50","gnn","xgboost","classification","42","500","ok","10.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-42_size-0.08378.txt"
"2026-06-02 01:40:34","gnn","xgboost","classification","123","10","ok","0.8","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-123_size-0.001676.txt"
"2026-06-02 01:42:51","gnn","xgboost","classification","123","20","ok","0.6","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-123_size-0.003351.txt"
"2026-06-02 01:44:27","gnn","xgboost","classification","123","50","ok","1.2","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-123_size-0.008378.txt"
"2026-06-02 01:46:05","gnn","xgboost","classification","123","100","ok","1.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-123_size-0.016756.txt"
"2026-06-02 01:47:46","gnn","xgboost","classification","123","500","ok","11.1","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-123_size-0.08378.txt"
"2026-06-02 02:41:17","gnn","xgboost","classification","2137","10","ok","0.8","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:46","gnn","xgboost","classification","2137","20","ok","0.5","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:46","gnn","xgboost","classification","2137","50","ok","0.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:28","gnn","xgboost","classification","2137","100","ok","1.7","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-2137_size-0.016756.txt"
"2026-06-02 02:45:34","gnn","xgboost","classification","2137","500","ok","8.8","results/downstream_classification_gnn/TYK2/classification_xgboost_seed-2137_size-0.08378.txt"
